row_id,default_flag,pd_score,pd_score_band,ead,lgd,ifrs9_stage,ecl,loan_amnt,installment,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,revol_util,total_acc
27869,0,0.5839485157570344,High,2000.0,0.5,Stage 3,583.9485157570344,2000.0,68.04,36 months,13.67,C,C4,1 year,RENT,30000.0,Source Verified,debt_consolidation,20.72,0.0,56.2,12.0
27870,0,0.4514211222013307,Medium,10000.0,0.35,Stage 2,1579.9739277046574,10000.0,225.44,60 months,12.59,C,C2,3 years,MORTGAGE,40000.0,Not Verified,credit_card,22.26,0.0,74.8,16.0
27871,0,0.8076903143491201,Very High,15200.0,0.5,Stage 3,6138.4463890533125,15200.0,382.44,60 months,17.57,D,D4,10+ years,RENT,50000.0,Verified,debt_consolidation,35.0,0.0,42.6,44.0
27872,0,0.4504157785355561,Medium,30000.0,0.35,Stage 2,4729.365674623338,30000.0,667.19,60 months,11.99,C,C1,10+ years,MORTGAGE,120000.0,Verified,debt_consolidation,26.43,0.0,66.6,29.0
27873,0,0.1105807118269614,Very Low,5000.0,0.35,Stage 1,193.51624569718243,5000.0,152.66,36 months,6.24,A,A2,10+ years,MORTGAGE,52000.0,Not Verified,debt_consolidation,22.5,0.0,4.6,39.0
27874,0,0.6427564016919194,Very High,3600.0,0.5,Stage 3,1156.961523045455,3600.0,125.52,36 months,15.41,D,D1,2 years,RENT,29000.0,Verified,debt_consolidation,31.0,3.0,69.6,19.0
27875,0,0.2097423052785601,Very Low,20000.0,0.35,Stage 2,1468.1961369499209,20000.0,616.54,36 months,6.89,A,A3,5 years,MORTGAGE,150000.0,Not Verified,home_improvement,24.12,1.0,21.3,30.0
27876,0,0.1262735019554744,Very Low,9000.0,0.35,Stage 1,397.7615311597443,9000.0,271.04,36 months,5.32,A,A1,10+ years,MORTGAGE,72000.0,Not Verified,major_purchase,14.7,0.0,8.3,24.0
27877,0,0.0876197238142063,Very Low,21000.0,0.35,Stage 1,644.0049700344163,21000.0,632.42,36 months,5.32,A,A1,4 years,MORTGAGE,134000.0,Verified,car,11.64,0.0,8.1,28.0
27878,0,0.3278377086341731,Low,18000.0,0.35,Stage 2,2065.3775643952904,18000.0,573.83,36 months,9.17,B,B2,7 years,MORTGAGE,42000.0,Verified,credit_card,11.97,0.0,65.0,32.0
27879,0,0.4636933668431681,Medium,12000.0,0.35,Stage 2,1947.512140741306,12000.0,274.15,60 months,13.18,C,C3,2 years,MORTGAGE,30000.0,Source Verified,debt_consolidation,24.12,0.0,41.7,22.0
27880,0,0.44927808718376,Medium,10500.0,0.35,Stage 2,1651.096970400318,10500.0,357.19,36 months,13.67,C,C4,10+ years,MORTGAGE,140000.0,Verified,home_improvement,30.89,0.0,89.2,37.0
27881,0,0.243841570161797,Very Low,9600.0,0.35,Stage 2,819.3076757436379,9600.0,295.94,36 months,6.89,A,A3,10+ years,MORTGAGE,58000.0,Verified,debt_consolidation,27.19,0.0,30.1,23.0
27882,0,0.4510270106497252,Medium,5000.0,0.4,Stage 2,902.0540212994505,5000.0,164.22,36 months,11.22,B,B5,< 1 year,OWN,30000.0,Source Verified,credit_card,19.88,0.0,79.4,11.0
27883,0,0.4075184072435937,Low,24000.0,0.4,Stage 2,3912.1767095385,24000.0,533.75,60 months,11.99,C,C1,1 year,OWN,71190.0,Not Verified,other,30.87,0.0,66.4,28.0
27884,0,0.4809478869249811,Medium,3000.0,0.5,Stage 2,721.4218303874716,3000.0,101.35,36 months,13.18,C,C3,3 years,RENT,65000.0,Source Verified,other,14.22,0.0,83.2,21.0
27885,0,0.8092489916337904,Very High,14000.0,0.5,Stage 3,5664.742941436532,14000.0,359.26,60 months,18.49,E,E2,1 year,RENT,71500.0,Verified,credit_card,23.88,0.0,42.1,27.0
27886,1,0.6357390036241106,Very High,15000.0,0.5,Stage 3,4768.04252718083,15000.0,346.47,60 months,13.67,C,C4,6 years,RENT,50000.0,Source Verified,debt_consolidation,13.49,1.0,49.0,20.0
27887,0,0.6823937373564487,Very High,12150.0,0.5,Stage 3,4145.541954440426,12150.0,299.03,60 months,16.55,D,D2,10+ years,RENT,45000.0,Source Verified,debt_consolidation,32.19,0.0,10.9,24.0
27888,1,0.7087410794653844,Very High,7375.0,0.5,Stage 3,2613.4827305286053,7375.0,268.45,36 months,18.49,E,E2,1 year,RENT,55000.0,Verified,debt_consolidation,20.18,0.0,67.5,11.0
27889,0,0.2967181704764014,Low,10000.0,0.5,Stage 2,1483.5908523820071,10000.0,315.12,36 months,8.38,B,B1,10+ years,RENT,55000.0,Source Verified,credit_card,15.47,0.0,61.0,22.0
27890,0,0.4249693435532126,Medium,7000.0,0.5,Stage 2,1487.392702436244,7000.0,220.59,36 months,8.38,B,B1,,RENT,29000.0,Verified,debt_consolidation,29.18,0.0,43.2,15.0
27891,0,0.3145795603663623,Low,12000.0,0.5,Stage 2,1887.4773621981738,12000.0,371.96,36 months,7.26,A,A4,1 year,RENT,42000.0,Verified,credit_card,19.69,0.0,54.7,17.0
27892,0,0.3940230629110027,Low,8000.0,0.4,Stage 2,1260.8738013152088,8000.0,252.1,36 months,8.38,B,B1,4 years,OWN,60000.0,Source Verified,credit_card,17.52,0.0,27.9,30.0
27893,0,0.5241766788980012,High,20000.0,0.5,Stage 3,5241.766788980012,20000.0,664.2,36 months,11.99,C,C1,< 1 year,RENT,60000.0,Not Verified,debt_consolidation,35.1,0.0,44.5,17.0
27894,0,0.194237262099003,Very Low,2000.0,0.35,Stage 1,135.96608346930208,2000.0,61.66,36 months,6.89,A,A3,3 years,MORTGAGE,105000.0,Source Verified,debt_consolidation,26.84,0.0,66.8,23.0
27895,0,0.602388637907098,High,25000.0,0.35,Stage 3,5270.900581687107,25000.0,600.15,60 months,15.41,D,D1,6 years,MORTGAGE,92700.0,Source Verified,debt_consolidation,13.36,0.0,17.0,17.0
27896,0,0.6341363460955258,Very High,14200.0,0.35,Stage 3,3151.6576400947633,14200.0,349.48,60 months,16.55,D,D2,10+ years,MORTGAGE,34000.0,Not Verified,debt_consolidation,33.78,0.0,51.5,31.0
27897,0,0.7211720262389052,Very High,19750.0,0.35,Stage 3,4985.101631376431,19750.0,500.02,60 months,17.86,D,D5,5 years,MORTGAGE,45000.0,Verified,debt_consolidation,34.98,2.0,56.6,23.0
27898,0,0.1511643006326468,Very Low,16000.0,0.35,Stage 1,846.520083542822,16000.0,488.5,36 months,6.24,A,A2,10+ years,MORTGAGE,80000.0,Source Verified,credit_card,30.26,0.0,64.9,18.0
27899,1,0.6464988099109162,Very High,30000.0,0.35,Stage 3,6788.23750406462,30000.0,1099.53,36 months,18.99,E,E3,6 years,MORTGAGE,180000.0,Source Verified,house,13.76,3.0,50.5,28.0
27900,0,0.4681449836948558,Medium,4025.0,0.35,Stage 2,659.499245780128,4025.0,136.93,36 months,13.67,C,C4,2 years,MORTGAGE,56000.0,Source Verified,credit_card,26.32,6.0,89.9,27.0
27901,0,0.5763756731496008,High,35000.0,0.35,Stage 3,7060.601996082609,35000.0,898.13,60 months,18.49,E,E2,2 years,MORTGAGE,100940.0,Source Verified,debt_consolidation,34.09,0.0,51.3,27.0
27902,0,0.4852359491250385,Medium,16000.0,0.35,Stage 2,2717.3213151002155,16000.0,355.84,60 months,11.99,C,C1,4 years,MORTGAGE,80000.0,Source Verified,home_improvement,11.55,0.0,70.5,34.0
27903,0,0.4350370450888672,Medium,18000.0,0.35,Stage 2,2740.733384059863,18000.0,393.35,60 months,11.22,B,B5,10+ years,MORTGAGE,255000.0,Source Verified,debt_consolidation,26.09,0.0,88.8,62.0
27904,0,0.6442790652900111,Very High,5600.0,0.35,Stage 3,1262.7869679684218,5600.0,201.25,36 months,17.57,D,D4,2 years,MORTGAGE,85000.0,Verified,home_improvement,35.21,2.0,5.8,28.0
27905,0,0.4522934779974891,Medium,18050.0,0.35,Stage 2,2857.3640472491375,18050.0,580.4,36 months,9.76,B,B3,10+ years,MORTGAGE,55000.0,Verified,credit_card,31.38,0.0,22.0,33.0
27906,0,0.4852915880341762,Medium,6300.0,0.5,Stage 2,1528.668502307655,6300.0,212.82,36 months,13.18,C,C3,< 1 year,RENT,52500.0,Source Verified,other,5.94,0.0,39.1,11.0
27907,1,0.863927933138304,Very High,11325.0,0.5,Stage 3,4891.991921395646,11325.0,288.82,60 months,18.2,E,E1,,RENT,27000.0,Verified,debt_consolidation,32.53,0.0,45.7,34.0
27908,0,0.3867530865281565,Low,9000.0,0.4,Stage 2,1392.3111115013635,9000.0,289.4,36 months,9.76,B,B3,3 years,OWN,69081.0,Source Verified,debt_consolidation,11.33,0.0,34.3,17.0
27909,0,0.6565678170909838,Very High,8000.0,0.5,Stage 3,2626.271268363935,8000.0,287.5,36 months,17.57,D,D4,3 years,RENT,25000.0,Verified,credit_card,22.32,0.0,98.6,7.0
27910,0,0.2058642985046033,Very Low,1200.0,0.35,Stage 2,86.46300537193339,1200.0,37.82,36 months,8.38,B,B1,10+ years,MORTGAGE,56000.0,Source Verified,debt_consolidation,5.52,0.0,6.8,21.0
27911,1,0.8829009387708735,Very High,29725.0,0.5,Stage 3,13122.115202482108,29725.0,837.8,60 months,22.99,F,F2,10+ years,RENT,95000.0,Verified,medical,37.33,0.0,40.8,28.0
27912,0,0.3889971026559362,Low,24000.0,0.35,Stage 2,3267.575662309864,24000.0,517.52,60 months,10.64,B,B4,10+ years,MORTGAGE,85000.0,Not Verified,credit_card,26.19,0.0,73.1,9.0
27913,0,0.1225427577842661,Very Low,16000.0,0.35,Stage 1,686.2394435918901,16000.0,481.84,36 months,5.32,A,A1,< 1 year,MORTGAGE,280000.0,Source Verified,credit_card,6.05,0.0,35.8,60.0
27914,0,0.3068261520520745,Low,10000.0,0.5,Stage 2,1534.1307602603724,10000.0,312.86,36 months,7.89,A,A5,< 1 year,RENT,35000.0,Verified,credit_card,25.8,0.0,72.4,12.0
27915,0,0.2738286783252757,Very Low,7000.0,0.35,Stage 2,670.8802618969254,7000.0,225.09,36 months,9.76,B,B3,3 years,MORTGAGE,70000.0,Source Verified,credit_card,9.05,0.0,96.4,13.0
27916,0,0.1923174127963869,Very Low,10000.0,0.4,Stage 1,769.2696511855477,10000.0,301.15,36 months,5.32,A,A1,10+ years,OWN,90000.0,Source Verified,major_purchase,14.63,0.0,10.0,34.0
27917,0,0.617471082425048,High,7500.0,0.35,Stage 3,1620.8615913657509,7500.0,255.14,36 months,13.67,C,C4,10+ years,MORTGAGE,70000.0,Source Verified,home_improvement,21.91,0.0,4.3,26.0
27918,0,0.676181777679979,Very High,10000.0,0.5,Stage 3,3380.908888399895,10000.0,235.18,60 months,14.48,C,C5,1 year,RENT,80000.0,Source Verified,debt_consolidation,15.51,1.0,67.6,29.0
27919,1,0.5589812442013633,High,20000.0,0.4,Stage 3,4471.849953610907,20000.0,656.86,36 months,11.22,B,B5,10+ years,OWN,70000.0,Verified,debt_consolidation,27.52,0.0,60.2,24.0
27920,0,0.6058245306992885,High,7000.0,0.5,Stage 3,2120.38585744751,7000.0,244.07,36 months,15.41,D,D1,10+ years,RENT,38000.0,Not Verified,small_business,25.46,0.0,0.2,40.0
27921,0,0.5457335595888817,High,15000.0,0.35,Stage 3,2865.101187841629,15000.0,333.6,60 months,11.99,C,C1,< 1 year,MORTGAGE,48000.0,Not Verified,credit_card,20.4,0.0,23.3,34.0
27922,1,0.68966964310693,Very High,25000.0,0.35,Stage 3,6034.609377185638,25000.0,629.01,60 months,17.57,D,D4,10+ years,MORTGAGE,70000.0,Source Verified,credit_card,28.82,0.0,59.4,24.0
27923,0,0.4059089738777918,Low,6400.0,0.5,Stage 2,1298.9087164089337,6400.0,205.79,36 months,9.76,B,B3,3 years,RENT,37000.0,Verified,credit_card,21.71,0.0,70.8,13.0
27924,0,0.3891704337381562,Low,34975.0,0.35,Stage 2,4763.932571997204,34975.0,1171.56,36 months,12.59,C,C2,10+ years,MORTGAGE,151207.0,Source Verified,debt_consolidation,23.96,0.0,78.7,27.0
27925,0,0.5439360729879544,High,8400.0,0.5,Stage 3,2284.5315065494087,8400.0,289.06,36 months,14.48,C,C5,2 years,RENT,24000.0,Source Verified,small_business,10.7,0.0,64.0,13.0
27926,1,0.6442205825101788,Very High,20000.0,0.5,Stage 3,6442.205825101788,20000.0,480.12,60 months,15.41,D,D1,10+ years,RENT,72800.0,Verified,debt_consolidation,10.57,2.0,59.8,13.0
27927,0,0.6808683955991536,Very High,25000.0,0.35,Stage 3,5957.598461492594,25000.0,615.29,60 months,16.55,D,D2,6 years,MORTGAGE,65000.0,Source Verified,home_improvement,20.18,2.0,41.8,35.0
27928,0,0.6707282763240892,Very High,10000.0,0.35,Stage 3,2347.548967134312,10000.0,359.38,36 months,17.57,D,D4,10+ years,MORTGAGE,108365.0,Verified,debt_consolidation,17.36,2.0,69.0,58.0
27929,0,0.4269179539399275,Medium,25000.0,0.35,Stage 2,3735.5320969743652,25000.0,850.44,36 months,13.67,C,C4,10+ years,MORTGAGE,75000.0,Source Verified,debt_consolidation,19.38,1.0,79.4,29.0
27930,0,0.5206665151395363,High,15000.0,0.5,Stage 3,3904.9988635465224,15000.0,498.15,36 months,11.99,C,C1,10+ years,RENT,75000.0,Source Verified,debt_consolidation,19.25,0.0,87.4,15.0
27931,0,0.0960261339988232,Very Low,15000.0,0.35,Stage 1,504.1372034938218,15000.0,451.73,36 months,5.32,A,A1,10+ years,MORTGAGE,70000.0,Not Verified,credit_card,9.57,0.0,32.1,29.0
27932,0,0.8063091692579976,Very High,33650.0,0.5,Stage 3,13566.151772765808,33650.0,851.93,60 months,17.86,D,D5,10+ years,RENT,125000.0,Source Verified,credit_card,22.7,0.0,23.8,40.0
27933,0,0.5982939486137648,High,4500.0,0.5,Stage 3,1346.161384380971,4500.0,156.9,36 months,15.41,D,D1,< 1 year,RENT,15500.0,Source Verified,debt_consolidation,38.34,0.0,61.9,19.0
27934,0,0.1896039442388182,Very Low,25000.0,0.35,Stage 1,1659.034512089659,25000.0,763.28,36 months,6.24,A,A2,5 years,MORTGAGE,75000.0,Verified,debt_consolidation,24.38,0.0,72.0,22.0
27935,0,0.4451569049895794,Medium,24000.0,0.5,Stage 2,5341.882859874952,24000.0,517.52,60 months,10.64,B,B4,2 years,RENT,52100.0,Not Verified,credit_card,24.54,0.0,45.7,16.0
27936,0,0.3969967233589354,Low,16000.0,0.35,Stage 2,2223.1816508100383,16000.0,349.64,60 months,11.22,B,B5,10+ years,MORTGAGE,116000.0,Verified,credit_card,26.83,0.0,95.4,24.0
27937,0,0.5882279411382016,High,8750.0,0.4,Stage 3,2058.797793983706,8750.0,310.01,36 months,16.55,D,D2,10+ years,OWN,25000.0,Not Verified,credit_card,19.73,0.0,33.0,22.0
27938,1,0.3990484387741935,Low,20000.0,0.5,Stage 3,3990.484387741935,20000.0,416.82,60 months,9.17,B,B2,7 years,RENT,45000.0,Verified,debt_consolidation,19.15,0.0,57.0,9.0
27939,0,0.2338020132659622,Very Low,10000.0,0.35,Stage 2,818.3070464308677,10000.0,315.12,36 months,8.38,B,B1,2 years,MORTGAGE,115000.0,Source Verified,home_improvement,16.48,1.0,33.5,40.0
27940,1,0.4602762332860728,Medium,16925.0,0.4,Stage 3,3116.070099346713,16925.0,390.93,60 months,13.67,C,C4,10+ years,OWN,45000.0,Not Verified,debt_consolidation,22.48,0.0,8.4,41.0
27941,0,0.4338732988318396,Medium,26400.0,0.35,Stage 2,4008.989281206198,26400.0,595.16,60 months,12.59,C,C2,10+ years,MORTGAGE,140000.0,Not Verified,credit_card,13.09,0.0,86.6,14.0
27942,0,0.6426555376050018,Very High,17500.0,0.35,Stage 3,3936.265167830636,17500.0,446.3,60 months,18.2,E,E1,9 years,MORTGAGE,151000.0,Not Verified,credit_card,13.41,2.0,28.3,43.0
27943,0,0.5026469925474316,Medium,14000.0,0.5,Stage 3,3518.5289478320215,14000.0,459.81,36 months,11.22,B,B5,1 year,RENT,55000.0,Source Verified,debt_consolidation,10.91,1.0,47.3,24.0
27944,0,0.1527295448559139,Very Low,35000.0,0.35,Stage 1,1870.936924484945,35000.0,1084.87,36 months,7.26,A,A4,10+ years,MORTGAGE,220000.0,Source Verified,debt_consolidation,9.43,0.0,70.0,19.0
27945,0,0.3087851318809756,Low,10000.0,0.4,Stage 2,1235.1405275239024,10000.0,312.86,36 months,7.89,A,A5,9 years,OWN,70000.0,Verified,credit_card,15.81,0.0,79.4,31.0
27946,0,0.1141876112490348,Very Low,6400.0,0.35,Stage 1,255.78024919783795,6400.0,198.38,36 months,7.26,A,A4,2 years,MORTGAGE,54000.0,Verified,car,7.89,4.0,0.8,20.0
27947,0,0.2546440049082318,Very Low,18000.0,0.5,Stage 2,2291.796044174086,18000.0,563.15,36 months,7.89,A,A5,1 year,RENT,95000.0,Source Verified,credit_card,21.58,0.0,86.5,17.0
27948,0,0.4857401713536801,Medium,21000.0,0.35,Stage 2,3570.190259449548,21000.0,485.05,60 months,13.67,C,C4,10+ years,MORTGAGE,85000.0,Source Verified,debt_consolidation,9.83,2.0,27.6,28.0
27949,1,0.6893989661643755,Very High,11875.0,0.35,Stage 3,2865.3144531206854,11875.0,292.26,60 months,16.55,D,D2,10+ years,MORTGAGE,55000.0,Source Verified,credit_card,32.05,0.0,64.6,31.0
27950,1,0.5256970256376812,High,10000.0,0.5,Stage 3,2628.4851281884057,10000.0,321.55,36 months,9.76,B,B3,10+ years,RENT,65000.0,Verified,debt_consolidation,20.14,2.0,28.6,38.0
27951,0,0.5756226918808041,High,21000.0,0.35,Stage 3,4230.8267853239095,21000.0,493.88,60 months,14.48,C,C5,4 years,MORTGAGE,80000.0,Verified,debt_consolidation,23.09,0.0,48.4,34.0
27952,0,0.4940622519166036,Medium,30000.0,0.5,Stage 2,7410.933778749054,30000.0,985.29,36 months,11.22,B,B5,2 years,RENT,76000.0,Verified,debt_consolidation,17.57,0.0,72.1,32.0
27953,0,0.2259282032327386,Very Low,20000.0,0.5,Stage 2,2259.282032327386,20000.0,616.54,36 months,6.89,A,A3,10+ years,RENT,86604.0,Not Verified,debt_consolidation,18.84,0.0,42.6,24.0
27954,0,0.4676541216901649,Medium,8400.0,0.5,Stage 2,1964.1473110986926,8400.0,270.1,36 months,9.76,B,B3,10+ years,RENT,30000.0,Source Verified,debt_consolidation,15.36,1.0,28.9,25.0
27955,0,0.7252493657304487,Very High,4000.0,0.5,Stage 3,1450.4987314608975,4000.0,143.75,36 months,17.57,D,D4,10+ years,RENT,75800.0,Verified,other,27.68,1.0,89.7,36.0
27956,1,0.6052582772340358,High,15000.0,0.35,Stage 3,3177.6059554786875,15000.0,516.17,36 months,14.48,C,C5,10+ years,MORTGAGE,60000.0,Verified,credit_card,20.36,1.0,26.0,35.0
27957,0,0.4697018123800608,Medium,5000.0,0.5,Stage 2,1174.254530950152,5000.0,167.49,36 months,12.59,C,C2,4 years,RENT,35000.0,Source Verified,credit_card,15.17,0.0,81.6,10.0
27958,0,0.4787600317373036,Medium,3000.0,0.5,Stage 2,718.1400476059554,3000.0,98.53,36 months,11.22,B,B5,9 years,RENT,53400.0,Verified,other,25.19,0.0,46.0,17.0
27959,0,0.6674362054038199,Very High,5600.0,0.5,Stage 3,1868.8213751306957,5600.0,199.63,36 months,16.99,D,D3,4 years,RENT,47500.0,Source Verified,debt_consolidation,18.17,0.0,39.1,12.0
27960,0,0.4344103452948074,Medium,17925.0,0.5,Stage 2,3893.402719704711,17925.0,571.43,36 months,9.17,B,B2,10+ years,RENT,70000.0,Not Verified,debt_consolidation,34.13,0.0,35.1,29.0
27961,1,0.5146184931316489,High,5000.0,0.5,Stage 3,1286.5462328291221,5000.0,160.78,36 months,9.76,B,B3,9 years,RENT,32000.0,Verified,debt_consolidation,23.77,0.0,28.9,21.0
27962,0,0.653642734602898,Very High,18000.0,0.35,Stage 3,4117.949227998257,18000.0,459.05,60 months,18.2,E,E1,4 years,MORTGAGE,45000.0,Not Verified,debt_consolidation,18.05,1.0,33.4,24.0
27963,1,0.2326794132894466,Very Low,7550.0,0.4,Stage 3,702.6918281341289,7550.0,236.21,36 months,7.89,A,A5,,OWN,18000.0,Verified,credit_card,15.33,0.0,22.4,20.0
27964,0,0.377664778399989,Low,1200.0,0.5,Stage 2,226.59886703999342,1200.0,38.26,36 months,9.17,B,B2,6 years,RENT,71000.0,Source Verified,debt_consolidation,13.81,0.0,71.7,25.0
27965,0,0.5445003806597369,High,12000.0,0.5,Stage 3,3267.0022839584217,12000.0,394.12,36 months,11.22,B,B5,3 years,RENT,40000.0,Not Verified,debt_consolidation,32.39,2.0,37.2,32.0
27966,1,0.2543972615512114,Very Low,28000.0,0.35,Stage 3,2493.0931632018714,28000.0,572.85,60 months,8.38,B,B1,6 years,MORTGAGE,135000.0,Source Verified,debt_consolidation,26.49,1.0,56.3,26.0
27967,0,0.4137482766650959,Low,1675.0,0.35,Stage 2,242.55992719491246,1675.0,55.02,36 months,11.22,B,B5,3 years,MORTGAGE,60000.0,Verified,debt_consolidation,22.26,1.0,79.6,29.0
27968,0,0.2305326464555688,Very Low,20000.0,0.35,Stage 2,1613.7285251889816,20000.0,637.58,36 months,9.17,B,B2,7 years,MORTGAGE,260000.0,Verified,medical,22.79,0.0,90.0,46.0
27969,0,0.4114849648807042,Low,10000.0,0.5,Stage 2,2057.424824403521,10000.0,318.79,36 months,9.17,B,B2,2 years,RENT,30000.0,Source Verified,credit_card,23.53,0.0,51.3,12.0
27970,0,0.47891175481683,Medium,5000.0,0.4,Stage 2,957.8235096336601,5000.0,170.09,36 months,13.67,C,C4,,OWN,40000.0,Verified,other,25.53,0.0,33.0,24.0
27971,0,0.3050440727930021,Low,10000.0,0.5,Stage 2,1525.2203639650106,10000.0,309.97,36 months,7.26,A,A4,6 years,RENT,60000.0,Source Verified,credit_card,7.34,0.0,29.6,28.0
27972,0,0.2612307365077043,Very Low,24000.0,0.35,Stage 2,2194.338186664716,24000.0,491.01,60 months,8.38,B,B1,3 years,MORTGAGE,188700.0,Not Verified,credit_card,13.42,1.0,65.6,34.0
27973,0,0.7086620767889715,Very High,18000.0,0.35,Stage 3,4464.57108377052,18000.0,452.89,60 months,17.57,D,D4,10+ years,MORTGAGE,47000.0,Source Verified,debt_consolidation,26.46,0.0,66.2,13.0
27974,0,0.5385705390629497,High,5000.0,0.5,Stage 3,1346.4263476573742,5000.0,172.06,36 months,14.48,C,C5,2 years,RENT,60000.0,Source Verified,debt_consolidation,11.66,0.0,47.3,17.0
27975,0,0.3590423074637833,Low,15000.0,0.35,Stage 2,1884.9721141848622,15000.0,488.53,36 months,10.64,B,B4,8 years,MORTGAGE,120000.0,Verified,credit_card,9.71,0.0,51.9,21.0
27976,0,0.5372492761123712,High,7000.0,0.5,Stage 3,1880.3724663932992,7000.0,234.48,36 months,12.59,C,C2,5 years,RENT,38000.0,Source Verified,credit_card,25.81,0.0,23.8,10.0
27977,0,0.2476292865703847,Very Low,16000.0,0.5,Stage 2,1981.0342925630775,16000.0,493.23,36 months,6.89,A,A3,6 years,RENT,67000.0,Source Verified,credit_card,17.59,0.0,65.5,14.0
27978,0,0.2105679745226926,Very Low,32000.0,0.35,Stage 2,2358.361314654157,32000.0,1001.15,36 months,7.89,A,A5,10+ years,MORTGAGE,180000.0,Source Verified,debt_consolidation,13.0,1.0,65.9,24.0
27979,1,0.513765233076793,Medium,11175.0,0.5,Stage 3,2870.6632398165807,11175.0,371.12,36 months,11.99,C,C1,8 years,RENT,54000.0,Source Verified,credit_card,19.73,0.0,53.3,13.0
27980,0,0.2516752951872895,Very Low,18000.0,0.4,Stage 2,1812.0621253484844,18000.0,563.15,36 months,7.89,A,A5,7 years,OWN,74000.0,Source Verified,credit_card,24.71,1.0,35.5,28.0
27981,0,0.0658207585855243,Very Low,25000.0,0.35,Stage 1,575.9316376233377,25000.0,752.87,36 months,5.32,A,A1,10+ years,MORTGAGE,167000.0,Not Verified,debt_consolidation,13.47,0.0,72.8,20.0
27982,0,0.1194463626363146,Very Low,10000.0,0.35,Stage 1,418.06226922710107,10000.0,305.31,36 months,6.24,A,A2,1 year,MORTGAGE,67000.0,Not Verified,home_improvement,16.98,0.0,26.2,37.0
27983,0,0.4997785445488409,Medium,35000.0,0.4,Stage 2,6996.899623683773,35000.0,808.42,60 months,13.67,C,C4,3 years,OWN,220000.0,Source Verified,debt_consolidation,14.44,0.0,93.9,28.0
27984,0,0.1472738472639362,Very Low,5000.0,0.35,Stage 1,257.7292327118883,5000.0,157.56,36 months,8.38,B,B1,8 years,MORTGAGE,30000.0,Not Verified,debt_consolidation,4.8,0.0,23.1,16.0
27985,0,0.3467863435088257,Low,12500.0,0.35,Stage 2,1517.1902528511123,12500.0,264.12,60 months,9.76,B,B3,3 years,MORTGAGE,39500.0,Not Verified,credit_card,24.95,0.0,52.3,24.0
27986,0,0.5731951411963536,High,2400.0,0.5,Stage 3,687.8341694356243,2400.0,81.65,36 months,13.67,C,C4,2 years,RENT,13500.0,Source Verified,credit_card,33.78,0.0,53.2,16.0
27987,0,0.7510441762195489,Very High,22000.0,0.35,Stage 3,5783.040156890526,22000.0,570.58,60 months,18.99,E,E3,10+ years,MORTGAGE,55000.0,Verified,debt_consolidation,31.08,0.0,56.4,15.0
27988,0,0.3312029769269723,Low,4200.0,0.5,Stage 2,695.5262515466419,4200.0,133.9,36 months,9.17,B,B2,2 years,RENT,55000.0,Source Verified,credit_card,14.07,0.0,58.9,23.0
27989,0,0.7196246483394124,Very High,18000.0,0.5,Stage 3,6476.6218350547115,18000.0,476.79,60 months,19.99,E,E4,6 years,RENT,130000.0,Source Verified,debt_consolidation,5.01,0.0,32.4,19.0
